,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
4420,402.0,청굴물,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
1131,103.0,문도지오름,10,119,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
2462,224.0,싱계물공원,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
4332,394.0,차귀도달래배낚시,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
1252,114.0,별방진,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
4178,380.0,종달리해안도로,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
4321,393.0,차귀도,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
1692,154.0,생각하는정원,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
5289,481.0,힐링카약파크비체올린,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
570,52.0,낙타트래킹,4,53,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
1901,173.0,섭지코지전망대,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
2275,207.0,수월봉전기자전거,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
438,40.0,그리스신화박물관,10,119,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
3320,302.0,저지오름,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
4057,369.0,제주해양동물박물관,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
4277,389.0,지미봉,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
2979,271.0,용수리포구,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
1296,118.0,붉은오름,4,53,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
559,51.0,김영갑갤러리두모악,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
3199,291.0,유채꽃프라자,4,53,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
4761,433.0,하고수동해수욕장,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
526,48.0,김녕요트투어,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
3188,290.0,유민미술관,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
3287,299.0,일출랜드,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.994283
1076,98.0,머체왓숲길,0,9,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.993949
717,66.0,답다니수국밭,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,11.99204
2373,216.0,신창풍차해안,9,107,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,11.9912815
3331,303.0,점보빌리지,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.985222
959,88.0,따라비오름,4,46,2022-09-09,23.916666666666668,26,22,30,4,2022-09-09 00:00:00,September,4,fall,,,11.9846945
4860,442.0,한라산,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.981496
4786,436.0,하례감귤체험농장,0,1,2022-09-08,23.95833333333333,28,21,20,4,2022-09-08 00:00:00,September,3,fall,,,11.976565
368,34.0,국립제주박물관,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.975712
1613,147.0,상가리야자숲,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,11.974564
54,5.0,J1카트클럽,11,131,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.974419
4234,385.0,중문승마공원,5,65,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.961931
2177,198.0,쇠머리오름,2,32,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.951428
2334,213.0,신도포구,1,13,2022-09-09,24.041666666666668,28,21,20,4,2022-09-09 00:00:00,September,4,fall,,,11.950998
4529,412.0,클랭블루,9,107,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,11.950447
119,11.0,강정마을해안도로,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.926779
3439,313.0,제주도립김창열미술관,9,106,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,11.926662
4542,413.0,탐라승마장,8,98,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.92549
4095,373.0,조은승마장,3,36,2022-09-10,24.83333333333333,28,22,30,4,2022-09-10 00:00:00,September,5,fall,,,11.913717
4102,373.0,조은승마장,3,43,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.913717
2246,205.0,수산저수지,7,79,2022-09-09,23.5,26,21,20,4,2022-09-09 00:00:00,September,4,fall,,,11.90496
4536,413.0,탐라승마장,8,92,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,11.887218
245,23.0,고내포구,7,80,2022-09-10,24.0,26,22,30,4,2022-09-10 00:00:00,September,5,fall,,,11.886998
4707,428.0,표선민속오일시장,4,54,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.872175
2082,190.0,소금막해변,4,47,2022-09-10,24.666666666666668,26,24,30,4,2022-09-10 00:00:00,September,5,fall,,,11.8520775
3615,329.0,제주불빛정원,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,11.851343
1168,107.0,바이나흐튼크리스마스박물관,3,35,2022-09-09,24.291666666666668,28,21,20,4,2022-09-09 00:00:00,September,4,fall,,,11.849655
3367,307.0,제이엠그랑블루요트,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,11.846249
4237,386.0,중문카트,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,11.842539
642,59.0,녹산로유채꽃도로,4,48,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,11.826517
1565,143.0,삼무공원,11,124,2022-09-10,24.08333333333333,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,11.825689
1793,164.0,서귀포홍리실내수영장,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,11.798983
11,2.0,1100고지습지,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,11.79275
1209,110.0,방림원,9,109,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.787111
2893,264.0,용눈이오름,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,11.778936
1074,98.0,머체왓숲길,0,7,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,11.774115
624,57.0,노형수산시장,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,11.769443
3329,303.0,점보빌리지,3,40,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,11.765388
4858,442.0,한라산,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,11.761662
3954,360.0,제주제트중문점,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.752942
2860,261.0,왈종미술관,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,11.747213
2171,198.0,쇠머리오름,2,26,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,11.74208
278,26.0,고흐의정원,2,25,2022-09-10,25.0,26,24,30,4,2022-09-10 00:00:00,September,5,fall,,,11.729176
4161,379.0,종달리해변,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,11.725087
5124,466.0,혼인지,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,11.714023
4696,427.0,포레스트사파리,8,98,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.713572
125,12.0,강정천유원지,5,59,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,11.710049
2771,252.0,연화지,7,87,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.709654
1367,125.0,빅볼랜드,7,80,2022-09-10,24.0,26,22,30,4,2022-09-10 00:00:00,September,5,fall,,,11.702053
599,55.0,노루생태관찰원,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.677917
3964,361.0,제주조각공원,3,37,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,11.675875
3958,360.0,제주제트중문점,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.674571
2936,267.0,용담포구,11,131,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,11.662251
4067,370.0,제주허브동산,4,52,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,11.649157
695,64.0,다이노대발이파크,0,2,2022-09-09,23.75,27,21,20,4,2022-09-09 00:00:00,September,4,fall,,,11.64474
4690,427.0,포레스트사파리,8,92,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,11.639525
748,69.0,대정5일시장,1,11,2022-09-07,22.6,24,22,0,4,2022-09-07 00:00:00,September,2,fall,,,11.635452
2046,187.0,세리월드카트레이싱,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,11.620117
4265,388.0,중문회어시장,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,11.618992
115,11.0,강정마을해안도로,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.6185255
2117,193.0,소천지,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.605483
1688,154.0,생각하는정원,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4614,420.0,토토아뜰리에,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
27,3.0,5.16도로숲터널,0,5,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
742,68.0,대유랜드,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
434,40.0,그리스신화박물관,10,115,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
82,8.0,가파도,1,16,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4053,369.0,제주해양동물박물관,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4658,424.0,퍼시픽리솜,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3712,338.0,제주양떼목장,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3547,323.0,제주민속오일장입구,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1292,118.0,붉은오름,4,49,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
5263,479.0,휴애리수국축제,0,5,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1655,151.0,새별프렌즈,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4416,402.0,청굴물,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
5285,481.0,힐링카약파크비체올린,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4328,394.0,차귀도달래배낚시,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4548,414.0,탑동광장,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4515,411.0,큰노꼬메오름,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1270,116.0,보목포구,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1006,92.0,렛츠런파크제주,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4922,448.0,한라생태숲,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4493,409.0,캐니언파크제주,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3877,353.0,제주올레7코스,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4460,406.0,초콜릿박물관,1,16,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3921,357.0,제주유리의성,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1556,142.0,삼다수숲길,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1248,114.0,별방진,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3492,318.0,제주러브랜드,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4680,426.0,포도뮤지엄,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1160,106.0,바리메오름,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
5109,465.0,형제해안도로,1,16,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2040,186.0,세리월드,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2975,271.0,용수리포구,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2986,272.0,용연계곡,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1446,132.0,사진놀이터,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4174,380.0,종달리해안도로,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4801,437.0,하모해수욕장,1,16,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1336,122.0,비양도,10,115,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
610,56.0,노리매,1,16,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3140,286.0,위미동백나무군락,0,5,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4361,397.0,창꼼,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3184,290.0,유민미술관,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3195,291.0,유채꽃프라자,4,49,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3206,292.0,이승악오름,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
5186,472.0,화순항,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1897,173.0,섭지코지전망대,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
566,52.0,낙타트래킹,4,49,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
555,51.0,김영갑갤러리두모악,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4119,375.0,조천함덕해안도로,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3283,299.0,일출랜드,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4372,398.0,천왕사,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1842,168.0,서프라이즈테마파크,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3316,302.0,저지오름,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
995,91.0,레포츠공원,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
522,48.0,김녕요트투어,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3382,308.0,제주4.3평화공원,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
3448,314.0,제주도립미술관,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4757,433.0,하고수동해수욕장,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
170,16.0,거문오름탐방안내소,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1127,103.0,문도지오름,10,115,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
93,9.0,감귤박물관,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2678,244.0,어영소공원,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
764,70.0,대평포구,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2623,239.0,액트몬제주중문점,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2271,207.0,수월봉전기자전거,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4317,393.0,차귀도,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2304,210.0,"숨,도",5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2601,237.0,알작지,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4273,389.0,지미봉,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2458,224.0,싱계물공원,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
918,84.0,동백동산,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
4295,391.0,진지동굴,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
137,13.0,강정포구,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2238,204.0,수산봉,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
2667,243.0,어승생악,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1424,130.0,사라봉공원,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
1402,128.0,사계항,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
863,79.0,돈내코유원지,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,11.603306
101,10.0,감따남,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,11.597444
4908,447.0,한라산어리목탐방안내소,11,123,2022-09-09,24.25,26,22,20,4,2022-09-09 00:00:00,September,4,fall,,,11.582812
4159,379.0,종달리해변,6,67,2022-09-08,23.5,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,11.576027
117,11.0,강정마을해안도로,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,11.567196
2247,205.0,수산저수지,7,80,2022-09-10,24.0,26,22,30,4,2022-09-10 00:00:00,September,5,fall,,,11.566608
1764,161.0,서귀포칠십리공원,5,59,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,11.536912
4148,378.0,종달리수국길,6,67,2022-09-08,23.5,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,11.534135
2190,200.0,쇠소깍해변,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,11.528714
2121,193.0,소천지,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.527112
768,70.0,대평포구,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
1659,151.0,새별프렌즈,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
2242,204.0,수산봉,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
1560,142.0,삼다수숲길,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
1846,168.0,서프라이즈테마파크,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
4376,398.0,천왕사,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
2990,272.0,용연계곡,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
3716,338.0,제주양떼목장,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
4464,406.0,초콜릿박물관,1,20,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
2044,186.0,세리월드,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
867,79.0,돈내코유원지,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
1010,92.0,렛츠런파크제주,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
141,13.0,강정포구,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
1450,132.0,사진놀이터,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
3386,308.0,제주4.3평화공원,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
4497,409.0,캐니언파크제주,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
4123,375.0,조천함덕해안도로,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,11.524935
